Unnamed: 0,DSL D-95,FIC21185(F1 Flow),FIC21192(F2 Flow),TIC23115(Feed1 T),TI23029(Feed2 T),FIC23108(SS Flow),PI23105(F Zone P),TI23120(F Zone T),TI23121(SS T),PI23038(BTM P),TI23123(Reflux T),TI23502(D/O Vapor T),FI23107(OF Flow),TI23122(BTM T),TI23116(Top T),TI23117(DSL S Vapor T),TI23119(OV T),PIC23106(Top P),FIC23104(Reflux F),FIC23010(D/O Flow),FI23116(T-AR Flow 1),FI23117(T-AR Flow 2),FIC25103(OVHD Flow 1),FIC23110(OVHD Flow 2),TI23118(D/O Liquid T),FIC23133(R/D Flow),FIC23105(P/A RT Flow),TI23028(P/A RT T),TI21022A(Catalyst T 1),TI21022B(Catalyst T 2),year,month,date,hour
2015-03-21 7:00,396.2,535.5556,72.0813,374.9935,325.9451,9.998,1.0975,367.6975,291.4002,1.1813,44.237,314.3992,27.7507,366.1513,109.2341,247.2381,342.9547,0.7462,82.1672,122.4299,81.5345,374.4874,2.4787,15.1802,241.6344,102.9458,399.9889,197.0263,383.7447,383.7297,2015,3,21,7
2015-03-22 7:00,399.2,535.3037,70.7303,374.9906,326.456,9.9999,1.0975,367.9275,290.3912,1.18,43.492,314.2867,25.1158,366.5704,109.3298,247.0057,341.4325,0.7455,85.0322,122.0018,78.788,375.1712,2.5121,14.9471,242.1611,101.4342,399.9497,197.3895,383.838,383.7734,2015,3,22,7
2015-03-23 7:00,398.8,536.5362,71.7911,375.0028,326.7272,9.9996,1.0933,368.9616,291.105,1.1764,44.2128,321.9592,21.3614,366.511,109.5381,246.5975,342.247,0.7449,77.4046,122.8802,82.15,372.5431,2.5173,16.0253,244.0708,103.2249,391.1077,197.4311,383.9484,383.8521,2015,3,23,7
2015-03-24 7:00,394.2,534.8506,73.141,375.9947,328.6305,10.001,1.0925,368.8699,290.7031,1.1754,42.96,315.33,23.6823,367.2197,109.0228,236.3892,341.7121,0.7453,71.3997,112.1665,69.4706,382.0056,2.4165,20.0746,251.5417,99.1137,379.8873,198.8724,384.4683,384.4405,2015,3,24,7
2015-03-25 7:00,391.2,534.8165,72.5882,375.9981,328.5433,10.0015,1.0933,368.6512,290.9886,1.1763,44.8812,316.0812,25.6478,367.1321,106.8702,239.9446,343.8307,0.7458,81.6792,112.2152,54.1085,401.8335,2.4444,19.0688,250.5811,99.4267,379.9268,199.2059,384.3559,384.3418,2015,3,25,7
2015-03-26 7:00,398.6,535.6346,72.1622,375.9957,328.9652,10.0013,1.0907,369.2616,290.5908,1.1728,43.5511,319.4643,25.2634,367.2981,106.9216,239.5873,345.188,0.745,80.043,112.6925,63.2836,390.8505,2.4072,18.7009,251.2881,100.7946,379.9481,199.6147,384.2995,384.2504,2015,3,26,7
2015-03-27 7:00,393.6,535.4223,72.0493,379.4986,329.4424,13.0006,1.0387,372.1485,298.8314,1.1208,43.4038,315.5455,28.7679,368.0856,108.8957,228.8432,348.8051,0.6951,92.4933,120.7493,51.4417,388.0928,2.4918,22.1981,259.2254,111.2056,389.9445,201.1316,384.2106,384.2119,2015,3,27,7
2015-03-28 7:00,391.0,537.292,70.9504,379.4976,329.1637,12.9996,1.0355,370.3363,298.7816,1.1186,44.1226,309.7027,28.2516,367.6004,106.8365,250.5986,350.6883,0.6956,94.2377,116.4771,54.9675,392.5812,2.6002,22.4449,255.7886,107.5879,414.9267,201.612,384.2535,384.1715,2015,3,28,7
2015-03-29 7:00,399.8,537.0772,70.617,378.995,329.0535,13.0005,1.0302,373.0289,298.6125,1.114,43.3755,319.6439,26.0768,367.5062,106.7085,246.7476,346.1665,0.6944,89.135,122.8035,51.9966,387.1271,2.6101,22.1865,255.9078,115.1443,449.8447,202.9077,384.137,384.1219,2015,3,29,7
2015-03-30 7:00,397.8,535.9215,71.1939,379.0082,328.3848,12.9997,1.034,371.5225,299.4885,1.1172,43.3395,314.1693,28.2298,367.3935,106.5518,241.2942,348.737,0.6947,92.9335,121.6053,53.077,389.2618,2.6356,22.8443,253.94,110.3181,449.9752,201.561,384.2281,384.2027,2015,3,30,7
2015-03-31 7:00,401.6,535.2829,72.3684,379.0104,325.6306,12.999,0.9643,373.6394,299.0494,1.0466,45.7228,322.485,27.2494,367.0583,109.3882,247.887,347.1465,0.7449,96.438,138.2356,45.9328,386.0265,2.9126,14.5959,245.2478,126.776,450.0541,200.9712,384.6855,384.6394,2015,3,31,7
2015-04-01 7:00,404.2,536.0598,71.399,379.5182,325.9977,13.0014,0.8678,374.3713,297.5513,0.9509,44.6245,320.0973,23.4192,367.3137,109.6232,248.0626,343.7825,0.6435,97.7611,140.0369,42.9405,387.0534,3.0119,15.0877,246.8654,129.0805,449.8346,201.1647,384.6665,384.6914,2015,4,1,7
2015-04-02 7:00,405.8,535.8817,72.8552,379.5226,325.666,13.0024,0.8775,373.7636,297.4792,0.9605,45.3004,314.0691,26.1553,367.2561,109.8111,245.9279,344.2779,0.6456,98.3689,137.6685,45.8971,386.0549,3.0717,14.1573,246.6495,127.3565,450.1144,201.4005,384.7132,384.6511,2015,4,2,7
2015-04-03 7:00,404.2,534.3089,73.32,379.525,325.1607,12.9988,0.8824,372.876,297.4933,0.9649,45.9433,314.8539,29.5301,366.9043,109.6337,247.8603,347.39,0.6452,100.3519,138.8513,58.1726,372.6616,3.0034,14.7328,246.222,127.6589,449.8481,200.8762,384.8402,384.8425,2015,4,3,7
2015-04-04 7:00,403.6,534.6959,75.0688,379.5134,324.112,13.0006,0.8875,372.6544,298.1584,0.9705,45.1966,307.7884,21.5826,367.0161,109.8729,248.3151,345.2322,0.6453,102.4269,139.709,49.9773,381.3088,3.166,14.1065,245.7966,128.5802,449.9767,200.4882,384.8241,384.9238,2015,4,4,7
2015-04-05 7:00,404.8,535.7001,73.9362,379.5184,324.7603,13.0001,0.8853,373.6934,296.7385,0.9678,44.9045,314.5691,24.4211,367.4306,109.8612,247.9067,344.6953,0.6443,100.3019,139.808,49.2148,382.006,3.0542,14.7902,246.4759,128.872,449.9986,201.3476,385.0625,385.0696,2015,4,5,7
2015-04-06 7:00,404.0,535.5701,73.9863,379.5358,324.5303,13.0015,0.889,373.628,297.4358,0.9715,45.3112,314.1566,26.4621,367.4363,109.7913,248.4313,345.7476,0.6444,104.3905,141.0781,51.2786,380.0576,3.1676,14.3495,245.9182,130.0991,449.9635,201.3516,385.0361,385.0585,2015,4,6,7
2015-04-07 7:00,408.8,541.3983,75.0168,379.518,324.9361,12.9995,0.8845,374.952,297.3389,0.9664,44.8528,319.9946,19.7986,367.2929,109.8048,247.3222,341.5728,0.644,100.9758,144.2309,51.2069,381.096,3.2107,15.3195,248.2093,133.677,449.941,201.8211,385.6401,385.6423,2015,4,7,7
2015-04-08 7:00,404.0,542.1164,73.6641,379.5341,324.9267,12.501,0.8855,374.5625,296.3078,0.9677,45.0894,318.7558,22.4321,367.9964,109.8473,249.5267,344.689,0.6435,106.1536,142.4052,54.0739,382.4751,3.2615,14.4382,245.2984,129.8194,450.0484,201.5325,385.6512,385.6903,2015,4,8,7
2015-04-09 7:00,405.0,542.8869,72.3228,379.5106,325.2144,12.5014,0.8792,374.2148,296.2855,0.9614,44.9608,318.7631,25.434,367.9003,109.7125,249.8842,346.8313,0.64,105.9358,142.535,54.0647,383.3829,3.1544,14.7154,244.9108,129.4664,449.8476,201.1793,385.6669,385.6485,2015,4,9,7
2015-04-10 7:00,406.4,542.0779,73.4541,379.5067,324.8501,12.5012,0.8891,373.8691,295.7793,0.9717,45.2369,315.9584,25.4769,367.8648,109.8656,249.5901,346.0372,0.6492,109.5377,143.0017,55.118,382.4317,3.2512,14.4833,243.9103,129.6219,449.9285,201.1171,385.8699,385.8666,2015,4,10,7
2015-04-11 7:00,398.6,551.0319,73.0476,380.0339,325.817,12.7976,0.8979,373.1801,298.3895,0.9808,44.8335,312.7512,29.1639,367.9241,109.7566,249.1729,348.7388,0.6491,99.961,140.86,62.785,383.8038,3.2106,14.8145,246.7207,129.4774,449.8969,201.3522,385.8171,385.7827,2015,4,11,7
2015-04-12 7:00,405.8,548.9288,73.7273,380.0155,325.5116,13.1993,0.8901,373.8979,298.055,0.9732,45.2221,316.4333,25.5284,367.8207,109.742,247.9988,346.9148,0.6486,101.5795,143.6521,51.0653,390.4338,3.2125,15.6508,248.0502,134.0409,449.8974,201.8782,385.6761,385.7625,2015,4,12,7
2015-04-13 7:00,401.6,548.2069,72.1631,380.0275,326.3855,13.2269,0.8836,373.8101,297.6023,0.9668,45.0918,311.7451,19.8892,367.7232,109.9391,246.9818,343.2832,0.6495,99.3116,140.5593,49.4515,393.1418,3.1047,14.9548,248.2442,130.488,447.9268,201.7129,385.7227,385.782,2015,4,13,7
2015-04-14 7:00,402.2,548.582,74.0958,380.0134,325.4912,13.1995,0.8845,374.5589,297.3415,0.967,45.0382,317.4652,26.213,367.7883,109.9378,245.797,346.2676,0.6499,96.7813,144.5292,46.2016,393.0531,3.2875,15.6168,248.9336,135.395,450.1118,201.4977,386.1864,386.2248,2015,4,14,7
2015-04-15 7:00,406.4,549.2207,71.6798,380.0089,325.4392,13.1984,0.8898,374.2691,298.4831,0.9719,45.5821,317.715,26.2784,368.1644,109.9505,248.4177,349.3345,0.6488,101.9228,143.3542,48.8431,392.2503,3.2874,15.4746,247.9293,133.4743,449.8973,201.6993,386.2644,386.1492,2015,4,15,7
2015-04-16 7:00,402.8,547.4194,73.7082,380.0175,324.6159,13.2,0.8902,374.331,298.5347,0.9731,45.8859,319.4207,28.5636,367.4088,109.6729,248.9306,349.4131,0.6492,102.4362,146.7442,49.19,387.6742,3.2587,15.9312,248.4644,137.7506,450.1106,201.4892,386.106,386.1152,2015,4,16,7
2015-04-17 7:00,396.8,548.4042,74.061,380.0225,324.1984,13.2013,0.8918,373.777,299.1175,0.9733,44.701,316.7808,28.9244,367.2592,109.841,249.5269,349.5678,0.6489,102.9077,147.8689,45.8847,392.1478,3.4343,16.0827,248.609,138.2487,449.9511,201.5503,386.4727,386.4294,2015,4,17,7
2015-04-18 7:00,410.6,549.2938,73.3754,380.0171,324.7181,13.1989,0.8926,374.6656,298.5681,0.9742,45.5752,321.2623,28.4262,367.6335,109.743,249.595,349.409,0.6482,105.4856,146.858,48.2441,387.2275,3.4983,15.8918,247.6905,137.1399,450.142,201.475,386.4103,386.3918,2015,4,18,7
2015-04-19 7:00,404.0,547.535,73.7393,380.0218,323.6874,13.2006,0.8952,373.8566,298.0018,0.9778,46.4444,316.9492,25.7575,367.1788,109.638,249.4372,347.4812,0.6491,108.323,146.8974,49.7255,386.5791,3.516,15.7559,245.1743,136.531,470.0406,201.1927,386.3488,386.344,2015,4,19,7
2015-04-20 7:00,402.8,550.0228,74.0687,380.014,324.4871,13.1991,0.8858,374.721,298.2353,0.9679,45.3804,317.6813,23.4499,367.5543,109.8385,246.924,344.7231,0.6489,102.5209,146.1911,50.7268,384.837,3.2568,15.7915,246.5932,137.2988,480.1878,200.7515,386.2105,386.2969,2015,4,20,7
2015-04-21 7:00,405.0,551.1198,73.9721,380.0037,324.5842,13.2021,0.8848,374.0714,301.1137,0.9665,45.1898,318.8306,28.3798,367.5679,109.7664,243.3888,349.6696,0.6485,94.5778,144.2829,47.4664,388.4209,3.2311,15.4696,246.9153,136.9639,480.0064,199.4386,386.6823,386.8032,2015,4,21,7
2015-04-22 7:00,405.8,546.8778,75.8614,380.0192,324.1973,13.2011,0.8905,373.7838,298.647,0.9727,45.1295,318.5899,30.714,367.2709,109.713,246.4441,349.0754,0.6486,100.0953,145.9134,45.5891,388.7568,3.3587,16.0627,247.2343,137.2672,480.043,201.7748,386.7932,386.7219,2015,4,22,7
2015-04-23 7:00,405.8,545.8764,75.7197,380.0318,324.2463,13.2024,0.8935,374.0902,298.7167,0.975,44.5997,320.1289,30.9684,367.5857,108.7312,247.7301,348.8606,0.6491,104.0897,146.8532,45.247,387.3688,3.3936,15.4123,246.0148,137.4695,479.9804,201.8843,386.7415,386.7567,2015,4,23,7
2015-04-24 7:00,405.8,548.5387,75.8477,380.015,324.4505,13.1981,0.8883,374.1647,299.4276,0.971,45.5972,319.8058,29.8489,367.1534,108.5726,247.9079,349.9585,0.649,104.0772,146.3542,45.8034,389.1931,3.4307,15.1834,246.759,137.445,479.9636,202.1756,386.6798,386.6532,2015,4,24,7
2015-04-25 7:00,407.6,546.3816,75.8177,380.013,324.3349,13.1998,0.8927,374.1476,299.2843,0.9759,45.7685,318.2692,30.9213,367.3228,108.7992,248.2674,348.9022,0.6493,107.4767,146.0165,59.7222,374.3722,3.4894,14.4257,245.4553,137.0021,480.0139,202.0515,386.7144,386.7365,2015,4,25,7
2015-04-26 7:00,404.0,547.1965,77.5083,380.022,323.6338,13.0011,0.8927,373.6591,299.3577,0.9754,45.6698,316.7583,31.8603,367.6222,108.7284,248.3521,349.8958,0.6486,107.4109,145.9416,57.1686,378.3447,3.5166,15.4219,244.7841,136.3361,480.1425,201.0309,386.6299,386.5183,2015,4,26,7
2015-04-27 7:00,408.2,548.3313,75.8066,380.3275,324.4132,13.003,0.8827,374.2432,301.8122,0.9654,45.715,320.3277,31.868,367.4335,108.5988,247.9137,350.2568,0.6487,100.6209,146.7773,42.5826,388.5045,3.3531,15.3496,245.9922,137.6276,480.0297,199.4223,386.5562,386.5245,2015,4,27,7
2015-04-28 7:00,402.8,544.182,80.9093,380.015,321.9954,13.0009,0.8921,372.937,300.4322,0.9751,45.9835,313.032,30.2529,367.1524,108.6167,247.5776,350.9102,0.6488,106.0852,149.092,44.4143,388.1191,3.6892,16.1308,243.9842,137.6695,500.1644,200.5654,387.1978,387.1227,2015,4,28,7
2015-04-29 7:00,405.0,542.7415,79.8196,380.0069,322.7231,13.0004,0.8857,374.4636,299.1804,0.9681,45.8463,320.9752,27.8876,366.898,108.6522,247.1073,346.7298,0.6492,105.8506,151.4899,48.3826,379.7791,3.6577,15.8545,245.9581,141.2928,500.1745,201.9036,387.2817,387.2312,2015,4,29,7
2015-04-30 7:00,405.0,542.5048,80.3202,380.0238,322.3929,12.9971,0.8925,374.3045,298.2526,0.9758,45.7862,320.4036,27.9706,367.3198,108.7088,248.1684,347.8528,0.6494,107.4699,152.1806,47.3441,382.3517,3.6354,15.2404,244.7913,140.8126,500.0151,202.1376,387.2992,387.2822,2015,4,30,7
2015-05-01 7:00,404.0,540.2433,79.6155,380.0132,322.2878,12.9999,0.8924,373.732,298.4298,0.975,46.0757,319.2166,31.194,366.8334,108.4888,248.572,350.3514,0.6491,109.8741,153.4393,58.8663,366.7398,3.7099,15.6482,244.7921,142.23,499.9243,202.1457,387.2947,387.2073,2015,5,1,7
2015-05-02 7:00,399.8,541.6237,80.7072,380.0333,322.0134,13.0017,0.8918,372.6171,297.986,0.9748,46.1085,314.0826,31.812,366.589,108.7388,248.9658,350.9747,0.6488,108.7585,151.6738,52.0353,377.032,3.6435,15.9161,245.3121,140.4099,500.0465,202.1547,387.2563,387.1557,2015,5,2,7
2015-05-03 7:00,402.8,542.3068,81.8655,380.0227,321.4273,13.0009,0.8878,374.2167,296.8022,0.97,45.0641,319.4953,21.0042,366.3406,108.5491,247.3824,342.8693,0.649,107.5757,154.7527,47.3921,378.7417,3.5021,16.0912,246.0491,144.0557,500.1618,202.1175,387.2522,387.2,2015,5,3,7
2015-05-04 7:00,399.2,540.1035,82.5334,380.3213,321.9292,13.0025,0.8924,373.384,298.4471,0.9746,46.0356,318.7961,31.8473,366.6277,108.6456,249.1911,349.7812,0.6491,108.3061,156.0846,53.5246,370.9555,3.6334,15.6827,246.0374,146.1329,500.0805,202.2643,387.2525,387.1767,2015,5,4,7
2015-05-05 7:00,399.2,542.8065,84.0798,380.3184,321.5666,13.0029,0.8921,373.3079,298.6595,0.9733,45.311,319.1401,31.4448,366.9158,108.8407,247.3849,349.7623,0.6489,107.0357,155.5979,48.7747,377.5926,3.485,15.4466,247.3028,146.8138,499.8156,202.7311,387.8121,387.8033,2015,5,5,7
2015-05-06 7:00,401.0,542.2384,83.6808,380.35,322.107,12.9974,0.8893,373.285,298.6413,0.9714,45.3688,318.2376,30.7929,366.7505,108.7757,248.1752,350.5415,0.6491,104.4755,154.5043,51.3908,376.4089,4.0182,15.5535,246.9638,145.1242,500.0701,202.7908,387.7786,387.6612,2015,5,6,7
2015-05-07 7:00,401.0,541.6833,84.1556,381.002,322.3256,12.9959,0.8867,374.059,298.8214,0.9702,45.7967,320.2031,32.1412,367.3728,108.6246,248.6281,349.6566,0.6486,104.5639,155.3824,49.9621,375.1104,3.6281,15.7178,247.1329,146.4511,499.8373,202.6969,387.6483,387.581,2015,5,7,7
2015-05-08 7:00,402.2,541.8825,84.5234,381.0315,322.4799,13.0016,0.8874,373.6933,299.065,0.9708,45.5649,317.2224,31.4415,367.3925,108.7979,248.9248,350.4183,0.6491,106.3124,153.8608,55.5707,372.0323,3.6675,14.9363,246.662,144.2815,499.9883,202.6182,387.6538,387.6112,2015,5,8,7
2015-05-09 7:00,402.2,544.2468,84.4187,381.0112,322.1848,13.0018,0.8913,373.8328,299.0136,0.974,46.075,319.8732,30.398,367.2382,108.5507,249.6163,351.3663,0.6489,112.0703,157.4069,56.7458,371.1717,3.7058,15.7123,246.129,147.449,500.098,202.453,387.7169,387.6407,2015,5,9,7
2015-05-10 7:00,402.8,543.1091,84.5227,380.9273,322.2574,12.9994,0.8834,374.621,298.3957,0.9667,45.5549,321.1944,28.4285,367.3002,108.6663,249.0038,347.8683,0.6485,106.4039,156.9089,49.3233,375.7598,3.6247,16.0859,247.2805,147.4185,500.0677,202.5929,387.762,387.7296,2015,5,10,7
2015-05-11 7:00,399.8,544.9804,84.3523,380.8169,322.9398,13.0016,0.8764,374.4519,299.4209,0.9603,45.5083,322.4595,29.6805,367.1632,108.7531,248.432,348.3014,0.6489,103.186,155.6852,54.6117,372.3212,3.4892,15.9786,247.9951,147.1567,499.9676,202.0482,387.75,387.7391,2015,5,11,7
2015-05-12 7:00,399.8,544.1183,86.106,381.5044,321.912,13.0002,0.8918,374.0078,299.0576,0.9736,46.1441,317.9989,28.0194,367.4077,108.6838,248.7223,352.8844,0.6536,107.5657,157.195,50.7591,374.0724,3.5092,16.2712,246.0251,146.7554,500.004,200.2726,388.3497,388.2297,2015,5,12,7
2015-05-13 7:00,401.0,541.2039,86.1548,381.314,321.8117,13.0008,0.8923,373.6116,300.8908,0.9754,46.2925,317.3016,31.2641,367.3096,108.6143,249.8171,353.2646,0.6535,107.6759,156.6685,52.2197,372.1759,3.5438,16.1457,245.9596,146.4123,499.753,201.1489,388.2915,388.2086,2015,5,13,7
2015-05-14 7:00,398.0,542.2142,86.0447,381.5212,321.9496,13.0023,0.8781,373.2874,300.6658,0.961,45.8943,314.6216,27.4364,367.0832,108.5888,247.3458,352.5886,0.6534,100.0901,159.5111,50.3003,373.3122,3.4611,16.8321,246.0301,145.0895,499.8605,198.1011,388.2556,388.0782,2015,5,14,7
2015-05-15 7:00,397.8,546.0024,85.6671,381.3334,322.6679,13.0003,0.8733,374.5558,303.996,0.9572,45.7076,319.6787,30.8409,367.4375,108.4805,246.8973,350.4095,0.6535,93.9904,160.8494,45.6131,377.3729,3.4559,17.0154,246.7033,147.4177,500.1093,197.8084,388.3347,388.3028,2015,5,15,7
2015-05-16 7:00,396.6,542.9066,85.8247,381.6191,322.9482,12.9979,0.8785,374.481,299.9346,0.962,45.2862,316.523,24.9746,367.8262,108.7806,246.4715,349.6779,0.6537,98.5679,158.9096,45.4561,380.7034,3.4738,16.6796,247.6982,146.0406,500.0664,200.8607,388.4163,388.4117,2015,5,16,7
2015-05-17 7:00,401.0,540.2401,87.9665,381.526,321.8614,13.0011,0.8839,373.5128,300.4252,0.9667,45.6244,315.68,32.2454,367.7382,108.67,247.0164,352.4807,0.6534,99.4997,159.1878,41.5595,382.7481,3.5512,17.0345,246.4125,145.3726,500.0133,200.1574,388.5752,388.5209,2015,5,17,7
2015-05-18 7:00,396.2,537.7063,88.8844,381.5317,321.0615,12.9995,0.8879,373.5226,299.8731,0.9699,45.997,316.7189,29.7144,367.3668,108.6162,247.7934,353.7113,0.6536,102.6928,161.0433,44.2969,377.0252,3.6677,16.8307,246.4976,147.3108,500.0615,200.3649,388.6719,388.5527,2015,5,18,7
2015-05-19 7:00,402.2,538.6237,91.386,382.117,320.5112,13.0011,0.8956,374.463,298.4151,0.9793,46.029,318.6786,30.8661,368.2319,108.5241,248.9643,351.5558,0.6531,107.1757,163.0628,50.7267,371.2588,3.8437,17.6462,245.9301,149.3076,499.9808,200.9756,389.2063,389.1562,2015,5,19,7
2015-05-20 7:00,402.2,538.2356,91.4003,382.0241,320.9994,12.9997,0.8918,373.7956,298.7969,0.9744,45.7724,316.4361,31.917,368.1462,108.6441,248.5093,353.1515,0.6536,107.8478,161.0704,56.2247,366.4652,3.7904,17.7207,246.6965,147.3549,500.0022,201.3088,389.2259,389.1594,2015,5,20,7
2015-05-21 7:00,401.6,539.2581,91.7045,382.5236,321.7328,13.0014,0.8857,375.4997,299.0742,0.9685,45.5853,321.0818,32.3057,368.4605,108.6586,248.2635,350.6729,0.6535,87.0161,163.5005,49.7102,369.4851,3.7492,16.9086,248.328,151.4922,499.9417,201.3871,389.2576,389.1494,2015,5,21,7
2015-05-22 7:00,401.0,538.8554,92.5191,382.5172,321.2787,12.7932,0.8913,374.7439,298.7079,0.9736,46.223,319.7727,32.2964,368.7351,108.5657,248.8878,353.0184,0.6537,92.638,163.6407,56.3995,364.5117,3.8471,17.1027,246.9521,150.4444,499.9638,201.3244,389.2057,389.0904,2015,5,22,7
2015-05-23 7:00,406.4,538.5834,93.6248,382.0229,321.2434,12.1981,0.9096,375.2541,298.8666,0.992,46.2392,322.6455,30.8177,368.4745,108.5716,249.6923,352.4279,0.68,94.9349,164.0232,55.9672,365.754,3.8324,17.1059,246.5449,149.7304,500.0247,201.2,389.1517,389.0272,2015,5,23,7
2015-05-24 7:00,399.8,537.9388,94.0446,382.0355,321.0077,12.1984,0.907,375.1963,299.3027,0.9888,45.8431,323.8281,32.8729,368.2861,108.6452,249.5469,352.8383,0.68,92.2549,164.9834,48.7422,370.6157,3.8372,17.5861,247.6257,152.1707,499.9813,201.0953,389.2251,389.0579,2015,5,24,7
2015-05-25 7:00,399.8,537.6496,95.1837,382.0176,320.2228,12.1981,0.9141,374.5707,299.0096,0.9967,46.3536,321.8331,32.6914,368.3098,108.6127,249.765,353.159,0.6799,100.2976,165.6084,48.7175,371.3682,3.9053,16.3293,245.7085,150.756,499.8096,200.8991,389.231,389.0391,2015,5,25,7
2015-05-26 7:00,399.8,537.1784,95.9557,382.2265,320.8824,12.2022,0.9072,375.1558,298.3077,0.99,47.1261,324.8119,33.2573,368.5691,108.6225,248.2706,350.5327,0.6802,93.8975,164.7028,54.8893,364.0764,3.8737,17.3749,247.9864,152.1976,499.8285,201.5484,389.1797,389.0814,2015,5,26,7
2015-05-27 7:00,395.6,533.5118,97.1748,381.0209,319.1503,11.7007,0.8995,373.7695,297.7296,0.9815,45.8122,322.4989,32.8048,367.5782,108.7203,246.2597,351.8931,0.6802,90.2885,171.5294,47.6481,368.7083,3.8941,18.1714,246.2205,152.3341,499.7656,199.2911,389.6839,389.5662,2015,5,27,7
2015-05-28 7:00,396.2,534.8214,97.2563,382.0236,319.3083,11.8017,0.9063,374.7645,298.5679,0.9879,45.8693,320.7531,28.978,368.2669,108.679,247.605,351.4138,0.6801,96.0272,171.1755,50.0687,368.0209,3.9863,16.9126,245.4243,151.8433,500.0055,199.2299,389.7314,389.5859,2015,5,28,7
2015-05-29 7:00,402.8,535.1226,97.906,382.0326,319.2594,12.3007,0.9074,374.0277,300.8084,0.9902,45.9477,318.251,31.784,367.9381,108.6106,247.2699,354.5242,0.6799,95.6434,171.47,49.244,368.3602,3.9973,17.3142,246.4069,153.4805,499.9665,199.3147,389.9059,389.842,2015,5,29,7
2015-05-30 7:00,400.4,535.4314,97.5381,381.5185,319.3892,11.9035,0.9037,374.7038,299.1548,0.9842,46.2126,325.0027,31.253,367.7745,108.5961,247.5913,352.7625,0.6799,93.631,173.0375,49.0721,365.6265,3.9003,17.5482,247.0528,154.9204,500.1823,199.763,389.9401,389.8381,2015,5,30,7
2015-05-31 7:00,396.8,536.8127,97.8063,381.8089,319.7989,12.0992,0.9008,374.153,300.3951,0.9834,45.6926,318.3173,30.247,367.7713,108.7145,246.8607,352.1814,0.6799,89.8757,170.6325,55.7086,361.2816,3.785,17.3914,247.0616,153.1833,500.0555,198.8251,389.8412,389.7863,2015,5,31,7
2015-06-01 7:00,400.4,534.2242,97.6022,382.5233,320.2797,12.0032,0.9026,374.8905,300.0868,0.9841,45.8632,321.7225,31.9229,368.6478,108.5712,248.1612,354.1346,0.6801,92.9498,171.5735,70.9644,343.497,3.8542,17.5207,247.4488,153.6339,499.9867,200.0897,389.8992,389.7444,2015,6,1,7
2015-06-02 7:00,400.4,535.5538,98.9976,382.9929,320.2108,11.9992,0.9052,374.9374,300.7787,0.9872,46.1904,320.3196,30.0086,368.8381,108.579,247.8086,355.5789,0.68,93.9893,170.7908,51.663,365.9337,3.9276,17.5423,247.4461,152.5003,500.2238,200.2148,390.2676,390.1902,2015,6,2,7
2015-06-03 7:00,401.6,530.6149,102.4643,381.9944,317.925,11.4992,0.9052,375.7527,296.9946,0.987,48.4509,331.0666,30.3667,368.6674,108.5575,247.3837,350.4252,0.679,99.1785,176.5974,45.0781,365.9015,4.3404,18.3974,246.3449,158.4706,499.9997,199.982,390.6071,390.5425,2015,6,3,7
2015-06-04 7:00,401.0,515.9798,96.7978,382.3131,319.7286,12.6015,0.9009,375.0536,301.3565,0.9834,46.7284,324.5916,33.2024,368.0312,108.7085,246.2645,351.3299,0.6799,93.058,166.1321,31.6592,365.7249,3.8411,17.3955,248.1404,152.6014,489.9282,200.4682,389.4494,389.4478,2015,6,4,7
2015-06-05 7:00,399.8,511.4602,96.3947,381.9827,319.506,12.3015,0.8983,374.423,299.2744,0.9796,45.5614,321.5172,30.1335,367.6049,108.8273,245.805,353.0585,0.6802,89.7996,164.0671,40.513,353.4837,3.6967,17.2808,247.6939,149.7201,500.0519,200.7506,389.4159,389.326,2015,6,5,7
2015-06-06 7:00,399.8,539.8834,99.0968,382.9905,320.4177,12.199,0.9047,375.3261,301.5663,0.9863,45.5398,321.128,31.6093,369.0218,108.8002,248.0754,354.6812,0.6799,93.166,169.1522,60.8963,355.6105,3.9027,18.0326,248.0945,155.5072,500.1945,199.47,390.5373,390.4133,2015,6,6,7
2015-06-07 7:00,398.0,536.0279,98.9449,383.0067,320.2971,12.2043,0.9078,375.4338,300.2251,0.989,45.6671,322.1747,30.0359,368.7415,108.6252,248.8831,354.9395,0.6801,96.8233,169.7815,50.4989,364.0238,3.8705,17.4833,248.4447,155.7832,499.7809,201.066,390.4544,390.3824,2015,6,7,7
2015-06-08 7:00,400.4,511.6488,98.9203,381.8035,318.1401,12.2008,0.8995,374.2989,300.3231,0.9815,46.0329,321.0783,28.572,367.6273,108.5084,246.305,352.4069,0.6798,92.3916,164.0148,38.0342,356.75,3.8914,17.8085,245.732,149.4276,500.1051,199.2616,389.8187,389.7556,2015,6,8,7
2015-06-09 7:00,402.8,534.6984,99.3679,382.3048,319.9604,12.2011,0.9054,375.1475,299.6045,0.988,46.1,322.5504,30.854,368.4398,108.6295,248.3607,351.2746,0.6797,96.0978,166.728,53.6691,362.9164,3.8131,18.2618,247.7498,153.4457,499.8562,201.23,390.3356,390.3483,2015,6,9,7
